"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8KIX23K6","conferencePaper","2024","Vierhauser, Michael; Groher, Iris; Antensteiner, Tobias; Sauerwein, Clemens","Towards Integrating Emerging AI Applications in SE Education","2024 36th International Conference on Software Engineering Education and Training (CSEE&T)","","","10.1109/CSEET62301.2024.10663045","","Artificial Intelligence (AI) approaches have been incorporated into modern learning environments and software engineering (SE) courses and curricula for several years. However, with the significant rise in popularity of large language models (LLMs) in general, and OpenAI's LLM-powered chatbot ChatGPT in particular in the last year, educators are faced with rapidly changing classroom environments and disrupted teaching principles. Examples range from programming assignment solutions that are fully generated via ChatGPT, to various forms of cheating during exams. However, despite these negative aspects and emerging challenges, AI tools in general, and LLM applications in particular, can also provide significant opportunities in a wide variety of SE courses, supporting both students and educators in meaningful ways. In this early research paper, we present preliminary results of a systematic analysis of current trends in the area of AI, and how they can be integrated into university-level SE curricula, guidelines, and approaches to support both instructors and learners. We collected both teaching and research papers and analyzed their potential usage in SE education, using the ACM Computer Science Curriculum Guidelines CS2023. As an initial outcome, we discuss a series of opportunities for AI applications and further research areas.","2024-07","2025-11-25 22:39:40","2025-11-25 22:39:40","","1-5","","","","","","","","","","","","","","","","","","","","ISSN: 2377-570X","","","","Large language models; Chatbots; Market research; Artificial intelligence; AI; Software Engineering Education; Systematics; Learning (artificial intelligence); Engineering education; Roadmap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8EQ6Z4I","conferencePaper","2025","Liu, Yong; Wang, Xin; Liu, Hengyuan; Huang, Ruishi; Wu, Yonghao","Empirical Evaluation of LLMs for Automated Program Fault Localisation","2025 25th International Conference on Software Quality, Reliability, and Security Companion (QRS-C)","","","10.1109/QRS-C65679.2025.00063","","Many recent service interruptions caused by software faults have shown that fault localisation is crucial for automated debugging and repair. In this context, Large Language Models (LLMs) have emerged as a promising tool that has demonstrated strong capabilities in a variety of software engineering tasks such as code generation, program repair, summarisation and test generation. While existing research has either leveraged LLMs for function-level fault localisation or fine-tuned them using exclusively faulty code snippets, the efficacy of LLM-based statement-level fault localisation with dynamic execution information remains inadequately investigated. Therefore, to address this research gap, we present a comprehensive empirical evaluation of statement-level fault localisation capabilities across multiple LLM architectures, including the ChatGPT series, the DeepSeek series, and small-scale, locally deployed open-source language models. Utilising the extensively validated Defects4J v1.5.0 benchmark, we systematically compare these models against existing statement-level fault localisation techniques. We also investigate the consistency of LLMs in fault localisation, as well as how prompt engineering affects the fault localisation effectiveness. Our empirical findings reveal that within a function-level context, DeepSeek-R1 surpasses all baselines in statement-level fault localisation, with the integration of error logs enhancing accuracy by 72.6% over SmartFL in terms of TOP-1 metric. Moreover, our ablation experiments demonstrate that removing test cases and error logs reduces the LLM’s TOP-1 accuracy by 4.7% and 8.6% on average, respectively, while explicit instructions to rank faulty statements improves accuracy by 6.9%. These observations suggest that LLMs offer promising capabilities for automated fault localisation. Furthermore, utilising dynamic execution information and providing instructions to rank faulty statements can significantly enhance the fault localisation capabilities of LLMs.","2025-07","2025-11-25 22:39:40","2025-11-25 22:39:40","","454-463","","","","","","","","","","","","","","","","","","","","ISSN: 2693-9371","","","","Large language models; Test pattern generators; Software engineering; Software reliability; Software quality; Accuracy; Chatbots; ChatGPT; DeepSeek; Codes; Large Language Models; Empirical Study; Security; Maintenance engineering; Fault Localisation; Open-Source Language Models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A7T64RA4","conferencePaper","2025","Fregnan, Enrico; Göttel, Christian; Maag, Balz; Dawoud, Abdallah; Nakas, Georgios","Leveraging LLMs Towards Assistant-based Support for Industrial Threat Models","2025 IEEE 30th International Conference on Emerging Technologies and Factory Automation (ETFA)","","","10.1109/ETFA65518.2025.11205762","","Threat models contribute to strengthen the security of an enterprise system by listing the cybersecurity threats that might affect it as well as possible mitigations to such threats. Given the importance of these models, different tools have been devised to support creating or updating threat models. However, these tools focus mainly on the needs of cybersecurity experts, often overlooking non-expert users.To address this gap, in the first part of this paper we present a chat-based LLM assistant to answer both expert and non-expert queries on threat models. The assistant is based on a microservice architecture and uses Retrieval-Augmented Generation (RAG) to extract relevant information from an industrial threat model.Guaranteeing the reliability of an LLM’s answers in sensitive fields such as cybersecurity is paramount. For this reason, in the second part of this paper, we evaluate the LLM assistant using (i) Bleu and Rouge score metrics, (ii) human evaluation, and (iii) an automatic LLM-as-a-judge approach.The evaluation, conducted on 275 test cases, confirms the accuracy of the answers provided by our LLM-based threat model assistant. Additionally, the results of the human and LLM-as-a-judge evaluations are consistent. This corroborates the effectiveness of automatic LLM-as-a-judge methods in assessing the performance of LLM-based industrial solutions.","2025-09","2025-11-25 22:39:40","2025-11-25 22:39:40","","1-8","","","","","","","","","","","","","","","","","","","","ISSN: 1946-0759","","","","Accuracy; Measurement; Data mining; GenAI; Reliability; RAG; Microservice architectures; Prevention and mitigation; Retrieval augmented generation; Manufacturing automation; Computer crime; Cyber Security; Threat Model; Threat modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LS9I6765","conferencePaper","2024","Cotroneo, Domenico; Liguori, Pietro","Neural Fault Injection: Generating Software Faults from Natural Language","2024 54th Annual IEEE/IFIP International Conference on Dependable Systems and Networks - Supplemental Volume (DSN-S)","","","10.1109/DSN-S60304.2024.00016","","Traditional software fault injection methods, while foundational, face limitations in adequately representing real-world faults, offering customization, and requiring significant manual effort and expertise. This paper introduces a novel methodology that harnesses the capabilities of Large Language Models (LLMs) augmented with Reinforcement Learning from Human Feedback (RLHF) to overcome these challenges. The usage of RLHF emphasizes an iterative refinement process, allowing testers to provide feedback on generated faults, which is then used to enhance the LLM’s fault generation capabilities, ensuring the generation of fault scenarios that closely mirror actual operational risks. This innovative methodology aims to significantly reduce the manual effort involved in crafting fault scenarios as it allows testers to focus on higher-level testing strategies, hence paving the way to new possibilities for enhancing the dependability of software systems.","2024-06","2025-11-25 22:39:40","2025-11-25 22:39:40","","23-27","","","","","","","","","","","","","","","","","","","","ISSN: 2833-292X","","","","Large language models; Manuals; Natural language processing; Natural Language Processing; Software systems; Large Language Models; Reinforcement Learning from Human Feedback; Iterative methods; Reinforcement learning; Mirrors; Software Fault Injection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H7H7678T","conferencePaper","2025","Garg, Spandan; Moghaddam, Roshanak Zilouchian; Sundaresan, Neel","RAPGen: An Approach for Fixing Code Inefficiencies in Zero-Shot","2025 IEEE/ACM 47th International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP)","","","10.1109/ICSE-SEIP66354.2025.00017","","Performance bugs are non-functional bugs that can even manifest in well-tested commercial products. Fixing these performance bugs is an important yet challenging problem. In this work, we address this challenge and present a new approach called Retrieval-Augmented Prompt Generation (RAPGen). Given a code snippet with a performance issue, RAPGen first retrieves a prompt instruction from a pre-constructed knowledge-base of previous performance bug fixes and then generates a prompt using the retrieved instruction. It then uses this prompt on a Large Language Model in zero-shot to generate a fix. We compare our approach with the various prompt variations and state of the art methods in the task of performance bug fixing. Our empirical evaluation shows that RAPGen can generate performance improvement suggestions equivalent or better than a developer in \sim 60 % of the cases, getting \sim 42 % of them verbatim, in an expert-verified dataset of past performance changes made by C# developers. Furthermore, we conduct an in-the-wild evaluation to verify the model's effectiveness in practice by suggesting fixes to developers in a large software company. So far, we have shared performance fixes on 10 codebases that represent production services running in the cloud and 7 of the fixes have been accepted by the developers and integrated into the code.","2025-04","2025-11-25 22:39:40","2025-11-25 22:39:40","","124-135","","","","","","","","","","","","","","","","","","","","ISSN: 2832-7659","","","","Large language models; Software engineering; Software performance; Codes; Computer bugs; Large Language Models; Prompt engineering; AI for SE; Production; Encoding; Maintenance engineering; Knowledge based systems; Bug Repair; Software Performance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EAEHUH36","conferencePaper","2025","Corazza, Jan; Gavran, Ivan; Moreira, Gabriela; Neider, Daniel","Accessible Smart Contracts Verification: Synthesizing Formal Models with Tamed LLMs","2025 IEEE Conference on Software Testing, Verification and Validation (ICST)","","","10.1109/ICST62969.2025.10989026","","When blockchain systems are said to be trustless, what this really means is that all the trust is put into software. Thus, there are strong incentives to ensure blockchain software is correct–vulnerabilities here cost millions and break businesses. One of the most powerful ways of establishing software correctness is by using formal methods. Approaches based on formal methods, however, induce a significant overhead in terms of time and expertise required to successfully employ them. Our work addresses this critical disadvantage by automating the creation of a formal model–a mathematical abstraction of the software system–which is often a core task when employing formal methods. We perform model synthesis in three phases: we first transpile the code into model stubs; then we “fill in the blanks” using a large language model (LLM); finally, we iteratively repair the generated model, on both syntactical and semantical level. In this way, we significantly reduce the amount of time necessary to create formal models and increase accessibility of valuable software verification methods that rely on them. The practical context of our work was reducing the time-to-value of using formal models for correctness audits of smart contracts.","2025-03","2025-11-25 22:39:40","2025-11-25 22:39:40","","542-552","","","","","","","","","","","","","","","","","","","","ISSN: 2159-4848","","","","Large language models; Software; Syntactics; Codes; Large Language Models; Blockchains; Smart contracts; Code Generation; Smart Contracts; Maintenance engineering; Mathematical models; User experience; Formal Methods; Model Synthesis; Model-Based Techniques; Software Auditing; Trustless services","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q6JP5SLZ","conferencePaper","2024","Schwachhofer, Denis; Domanski, Peter; Becker, Steffen; Wagner, Stefan; Sauer, Matthias; Pflüger, Dirk; Polian, Ilia","Training Large Language Models for System-Level Test Program Generation Targeting Non-functional Properties","2024 IEEE European Test Symposium (ETS)","","","10.1109/ETS61313.2024.10567741","","System-Level Test (SLT) has been an integral part of integrated circuit test flows for over a decade and continues to be significant. Nevertheless, there is a lack of systematic approaches for generating test programs, specifically focusing on the non-functional aspects of the Device under Test (DUT). Currently, test engineers manually create test suites using commercially available software to simulate the end-user environment of the DUT. This process is challenging and laborious and does not assure adequate control over non-functional properties. This paper proposes to use Large Language Models (LLMs) for SLT program generation. We use a pre-trained LLM and fine-tune it to generate test programs that optimize non-functional properties of the DUT, e.g., instructions per cycle. Therefore, we use Gem5, a microarchitectural simulator, in conjunction with Reinforcement Learning-based training. Finally, we write a prompt to generate C code snippets that maximize the instructions per cycle of the given architecture. In addition, we apply hyperparameter optimization to achieve the best possible results in inference.","2024-05","2025-11-25 22:39:40","2025-11-25 22:39:40","","1-4","","","","","","","","","","","","","","","","","","","","ISSN: 1558-1780","","","","Optimization; Codes; Large Language Models; Test Generation; Knowledge engineering; Training; Systematics; Process control; Functional Test; System-Level Test; Hyperparameter optimization; Microarchitecture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XN6SUH36","journalArticle","2025","Altin, Mahsun; Mutlu, Behcet; Kilinc, Deniz; Cakir, Altan","Automated Testing for Service-Oriented Architecture: Leveraging Large Language Models for Enhanced Service Composition","IEEE Access","","2169-3536","10.1109/ACCESS.2025.3571994","","This article explores the application of Large Language Models (LLMs), including proprietary models such as OpenAI’s ChatGPT 4o and ChatGPT 4o-mini, Anthropic’s Claude 3.5 Sonnet and Claude 3.7 Sonnet, and Google’s Gemini 1.5 Pro, Gemini 2.0 Flash, and Gemini 2.0 Flash-Lite, as well as open-source alternatives including Qwen2.5-14B-Instruct-1M, and commercially accessed models such as DeepSeek R1 and DeepSeek V3, which were tested via APIs despite having open-source variants, to automate validation and verification in Application Programming Interface (API) testing within a Service-Oriented Architecture (SOA). Our system compares internal responses from the Enuygun Web Server against third-party API outputs in both JSON and XML formats, validating critical parameters such as flight prices, baggage allowances, and seat availability. We generated 100 diverse test scenarios across varying complexities (1-4 flight results) by randomly altering request and response parameters. Experimental results show that Google Gemini 2.0 Flash achieved high accuracy (up to 99.98%) with the lowest completion time (85.34 seconds), while Qwen2.5-14B-Instruct-1M exhibited limited capability in processing complex formats. Models such as OpenAI’s ChatGPT and Anthropic’s Claude Sonnet models also demonstrated strong performance in single-flight validation scenarios, making them suitable for low-latency, high-precision tasks. Our findings indicate that some open-source models can offer promising cost-effective alternatives, though performance significantly varies. This integration of LLMs reduced manual workload, improved test scalability, and enabled real-time validation across large-scale datasets. As LLM technologies mature, we anticipate further advances in automation, accuracy, and efficiency in software validation systems.","2025","2025-11-25 22:39:40","2025-11-25 22:39:40","","89627-89640","","","13","","","","","","","","","","","","","","","","","","","","","Software testing; Software reliability; Software systems; Accuracy; Software development management; large language models; Scalability; Complexity theory; Real-time systems; AI-driven automation; Indexing; scalability in API testing; service-oriented architecture; Service-oriented architecture; software validation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9ELRNGWI","conferencePaper","2025","Hou, Chenxi; Chong, Chun Jie; Yao, Zhihao; Peng, Hui","Catamaran: User Privacy Violation Detection in Mobile Logging","2025 IEEE Secure Development Conference (SecDev)","","","10.1109/SecDev66745.2025.00013","","Logs are widely used in mobile apps for debugging and diagnosis. Unfortunately, they frequently expose personally identifiable information (PII) due to inattentive logging practices, leading to privacy hazards, which has been categorized as a Common Weakness Enumeration, CWE-532. Existing manual redaction and anonymization techniques are often incomplete and ineffective, as evidenced by the rising number of CWE-532 vulnerabilities. To address this, we introduce Catamaran, a framework to proactively detect PII violations in Android app logs. Catamaran takes a comprehensive approach combining dynamic and static analyses: dynamic analysis captures PII leaks directly at runtime in logcat and other log files, while static analysis expands detection to untriggered code paths by reconstructing contextualized log statements. The static analysis leverages call graph analysis, constant propagation, and Large Language Model (LLM) to intelligently identify potential PII issues. Our extensive evaluation on 3,885 Android apps uncovered runtime PII leakage in 233 apps (approximately 6%), comprising a total of 7,485 violations. The static analysis of \mathbf3 0 0, 0 7 3 log statements across \mathbf3, 9 9 4 apps identified 1,788 potential log-based PII leaks in 932 apps and 97 distinct libraries. We have responsibly disclosed our findings, leading to the confirmation of nine vulnerabilities and four patches in the Android Open Source Project (AOSP).","2025-10","2025-11-25 22:39:40","2025-11-25 22:39:40","","16-28","","","","","","","","","","","","","","","","","","","","","","","","Large language models; Manuals; Static analysis; Program Analysis; Libraries; Mobile applications; Privacy; Runtime; Data privacy; Identification of persons; Logging; Mobile Privacy; Operating systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZI8HS3EZ","journalArticle","2024","Kang, Sungmin; Yoon, Juyeon; Askarbekkyzy, Nargiz; Yoo, Shin","Evaluating Diverse Large Language Models for Automatic and General Bug Reproduction","IEEE Transactions on Software Engineering","","1939-3520","10.1109/TSE.2024.3450837","","Bug reproduction is a critical developer activity that is also challenging to automate, as bug reports are often in natural language and thus can be difficult to transform to test cases consistently. As a result, existing techniques mostly focused on crash bugs, which are easier to automatically detect and verify. In this work, we overcome this limitation by using large language models (LLMs), which have been demonstrated to be adept at natural language processing and code generation. By prompting LLMs to generate bug-reproducing tests, and via a post-processing pipeline to automatically identify promising generated tests, our proposed technique Libro could successfully reproduce about one-third of all bugs in the widely used Defects4J benchmark. Furthermore, our extensive evaluation on 15 LLMs, including 11 open-source LLMs, suggests that open-source LLMs also demonstrate substantial potential, with the StarCoder LLM achieving 70% of the reproduction performance of the closed-source OpenAI LLM code-davinci-002 on the large Defects4J benchmark, and 90% of performance on a held-out bug dataset likely not part of any LLM's training data. In addition, our experiments on LLMs of different sizes show that bug reproduction using Libro improves as LLM size increases, providing information as to which LLMs can be used with the Libro pipeline.","2024-10","2025-11-25 22:39:40","2025-11-25 22:39:40","","2677-2694","","10","50","","","","","","","","","","","","","","","","","","","","","Large language models; Java; Codes; Computer bugs; Debugging; natural language processing; Test generation; software engineering; Pipelines; Computational modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DIIZAD6Q","journalArticle","2024","Fatima, Sakina; Hemmati, Hadi; C. Briand, Lionel","FlakyFix: Using Large Language Models for Predicting Flaky Test Fix Categories and Test Code Repair","IEEE Transactions on Software Engineering","","1939-3520","10.1109/TSE.2024.3472476","","Flaky tests are problematic because they non-deterministically pass or fail for the same software version under test, causing confusion and wasting development effort. While machine learning models have been used to predict flakiness and its root causes, there is much less work on providing support to fix the problem. To address this gap, in this paper, we focus on predicting the type of fix that is required to remove flakiness and then repair the test code on that basis. We do this for a subset of flaky tests where the root cause of flakiness is in the test itself and not in the production code. One key idea is to guide the repair process with additional knowledge about the test's flakiness in the form of its predicted fix category. Thus, we first propose a framework that automatically generates labeled datasets for 13 fix categories and trains models to predict the fix category of a flaky test by analyzing the test code only. Our experimental results using code models and few-shot learning show that we can correctly predict most of the fix categories. To show the usefulness of such fix category labels for automatically repairing flakiness, we augment the prompts of GPT 3.5 Turbo, a Large Language Model (LLM), with such extra knowledge to request repair suggestions. The results show that our suggested fix category labels, complemented with in-context learning, significantly enhance the capability of GPT 3.5 Turbo in generating fixes for flaky tests. Based on the execution and analysis of a sample of GPT-repaired flaky tests, we estimate that a large percentage of such repairs, (roughly between 51% and 83%) can be expected to pass. For the failing repaired tests, on average, 16% of the test code needs to be further changed for them to pass.","2024-12","2025-11-25 22:39:40","2025-11-25 22:39:40","","3146-3171","","12","50","","","","","","","","","","","","","","","","","","","","","Analytical models; Large language models; software testing; Java; Manuals; Codes; large language models; Python; code models; Predictive models; Production; Few shot learning; Maintenance engineering; few shot learning; fix category; Flaky tests; test repair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9JS4HLXK","conferencePaper","2024","Liu, Jun; Yan, Jiwei; Xie, Yuanyuan; Yan, Jun; Zhang, Jian","Fix the Tests: Augmenting LLMs to Repair Test Cases with Static Collector and Neural Reranker","2024 IEEE 35th International Symposium on Software Reliability Engineering (ISSRE)","","","10.1109/ISSRE62328.2024.00043","","During software evolution, it is advocated that test code should co-evolve with production code. In real development scenarios, test updating may lag behind production code changing, which may cause compilation failure or bring other troubles. Existing techniques based on pre-trained language models can be directly adopted to repair obsolete tests caused by such unsynchronized code changes, especially syntactic-related ones. However, the lack of task-oriented contextual information affects the repair accuracy on large-scale projects. Starting from an obsolete test, the key challenging task is precisely identifying and constructing Test-Repair-Oriented Contexts (TROCtxs) from the whole repository within a limited token size.In this paper, we propose Synter (SYNtactic-breaking- changes-induced TEst Repair), a novel approach based on LLMs to automatically repair obsolete test cases via precise and concise TROCtxs construction. Inspired by developers’ programming practices, we design three types of TROCtx: class context, usage context, and environment context. Given an obsolete test case to repair, Synter firstly collects the related code information for each type of TROCtx through static analysis techniques automatically. Then, it generates reranking queries to identify the most relevant TROCtxs, which will be taken as the repair-required key contexts and be input to the large language model for the final test repair.To evaluate the effectiveness of Synter, we construct a benchmark dataset that contains a set of obsolete tests caused by syntactic breaking changes. The experimental results show that Synter outperforms baseline approaches both on textual- and intent-matching metrics. With the augmentation of constructed TROCtxs, hallucinations are reduced by 57.1%.","2024-10","2025-11-25 22:39:40","2025-11-25 22:39:40","","367-378","","","","","","","","","","","","","","","","","","","","ISSN: 2332-6549","","","","Large language models; LLM; Software; Software reliability; Static analysis; Syntactics; Codes; Measurement; Static Analysis; Programming; Software Evolution; Production; Maintenance engineering; Obsolete Test Repair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SB79IHVJ","journalArticle","2025","Yan, Ming; Chen, Junjie; Jiang, Tianjie; Jiang, Jiajun; Wang, Zan","Evaluating Spectrum-Based Fault Localization on Deep Learning Libraries","IEEE Transactions on Software Engineering","","1939-3520","10.1109/TSE.2025.3552622","","Deep learning (DL) libraries have become increasingly popular and their quality assurance is also gaining significant attention. Although many fault detection techniques have been proposed, effective fault localization techniques tailored to DL libraries are scarce. Due to the unique characteristics of DL libraries (e.g., complicated code architecture supporting DL model training and inference with extensive multidimensional tensor calculations), the effectiveness of existing fault localization techniques for traditional software is also unknown on DL library faults. To bridge this gap, we conducted the first empirical study to investigate the effectiveness of fault localization on DL libraries. Specifically, we evaluated spectrum-based fault localization (SBFL) due to its high generalizability and affordable overhead on such complicated libraries. Based on the key aspects in SBFL, our study investigated the effectiveness of SBFL with different sources of passing test cases (including human-written, fuzzer-generated, and mutation-based test cases) and various suspicious value calculation methods. In particular, mutation-based test cases are produced by our designed rule-based mutation technique and LLM-based mutation technique tailored to DL library faults. To enable our extensive study, we built the first benchmark (Defects4DLL), which contains 120 real-world faults in PyTorch and TensorFlow with easy-to-use experimental environments. Our study delivered a series of useful findings. For example, the rule-based approach is effective in localizing crash faults in DL libraries, successfully localizing 44.44% of crash faults within Top-10 functions and 74.07% of crash faults within Top-10 files, while the passing test cases from DL library fuzzers perform poorly on this task. Furthermore, based on our findings on the complementarity of different sources, we designed a hybrid technique by effectively integrating human-written, LLM-mutated, rule-based mutated test cases, which further achieves 31.48%\boldsymbol\sim∼61.36% improvements over each single source in terms of the number of detected faults within Top-5 files.","2025-05","2025-11-25 22:39:40","2025-11-25 22:39:40","","1399-1414","","5","51","","","","","","","","","","","","","","","","","","","","","Codes; Location awareness; Benchmark testing; empirical study; Libraries; Deep learning; Fault localization; Training; Computer crashes; deep learning library; Fault location; Runtime environment; Tensors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZWTZH5HF","conferencePaper","2025","Abtahi, Seyed Moein; Azim, Akramul","Augmenting Large Language Models with Static Code Analysis for Automated Code Quality Improvements","2025 IEEE/ACM Second International Conference on AI Foundation Models and Software Engineering (Forge)","","","10.1109/Forge66646.2025.00017","","This study examined code issue detection and revision automation by integrating Large Language Models (LLMs) such as OpenAI’s GPT-3.5 Turbo and GPT-4o into software development workflows. A static code analysis framework detects issues such as bugs, vulnerabilities, and code smells within a large-scale software project. Detailed information on each issue was extracted and organized to facilitate automated code revision using LLMs. An iterative prompt engineering process is applied to ensure that prompts are structured to produce accurate and organized outputs aligned with the project requirements. Retrieval-augmented generation (RAG) is implemented to enhance the relevance and precision of the revisions, enabling LLM to access and integrate real-time external knowledge. The issue of LLM hallucinations—where the model generates plausible but incorrect outputs—is addressed by a custom-built ""Code Comparison App,"" which identifies and corrects erroneous changes before applying them to the codebase. Subsequent scans using the static code analysis framework revealed a significant reduction in code issues, demonstrating the effectiveness of combining LLMs, static analysis, and RAG to improve code quality, streamline the software development process, and reduce time and resource expenditure.","2025-04","2025-11-25 22:39:40","2025-11-25 22:39:40","","82-92","","","","","","","","","","","","","","","","","","","","","","","","Large language models; Static analysis; Automation; Software quality; Software development management; Codes; Prompt engineering; Prompt Engineering; LLMs; GPT-4o; RAG; Real-time systems; Costs; Retrieval augmented generation; Code Comparison; GPT-3.5 Turbo; Issue Detection; Software Development Automation; Static Code Analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9MBM3R66","conferencePaper","2025","Zhu, Shengkai; Gan, Shuitao; Wang, Xiaofeng; Nan, Yan","GLMFuzz: Vulnerability Knowledge Guided Prompting for Efficient Network Protocol Fuzzing","2025 25th International Conference on Software Quality, Reliability and Security (QRS)","","","10.1109/QRS65678.2025.00062","","Security vulnerabilities in network protocol implementations have increased rapidly, posing serious threats to network infrastructure. Fuzzing has emerged as a primary method for detecting these vulnerabilities. However, due to the stateful nature of protocol implementations, existing mutationbased protocol fuzzing methods face challenges in generating high-quality initial seeds and developing effective mutation strategies. In this paper, we propose GLMFuzz, which is a vulnerability-knowledge-guided fuzzing method for protocol implementations based on large language models(LLMs). By analyzing historical vulnerability sequences, which contain special states and field information that can trigger boundary conditions and exceptional behaviors in protocol implementations, GLMFuzz constructs a vulnerability knowledge vector database and utilizes LLM to generate diverse initial seeds. During the fuzzing process, GLMFuzz uses vulnerability sequences to guide the LLM in performing directed mutations on the message, producing test cases that cover unusual behaviors. In addition, we design an automatic prompt engineering algorithm to dynamically adjust prompt templates based on fuzzing results. To validate the performance of GLMFuzz, we conduct a comparative evaluation with two state-of-the-art (SOTA) tools, AFLNET and CHATAFL. The experimental results demonstrate that GLMFuzz achieves average improvements of 54.18 % and 16.48 % in state transitions, 14.57 % and 4.97 % in state coverage, 10.61 % and 7.01 % in code coverage compared to AFLNET and CHATAFL, respectively, and identifies a previously unknown vulnerability in protocol implementations, which has been assigned CVE identifier.","2025-07","2025-11-25 22:39:40","2025-11-25 22:39:40","","564-575","","","","","","","","","","","","","","","","","","","","ISSN: 2693-9177","","","","Software reliability; Codes; large language models; Prompt engineering; Fuzzing; fuzzing; Security; Databases; Protocols; Vectors; Heuristic algorithms; automatic prompt engineering; Boundary conditions; protocol implementations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FREUYXV4","conferencePaper","2024","Huang, Yuchao; Wang, Junjie; Liu, Zhe; Wang, Yawen; Wang, Song; Chen, Chunyang; Hu, Yuanzhe; Wang, Qing","CrashTranslator: Automatically Reproducing Mobile Application Crashes Directly from Stack Trace","2024 IEEE/ACM 46th International Conference on Software Engineering (ICSE)","","","10.1145/3597503.3623298","","Crash reports are vital for software maintenance since they allow the developers to be informed of the problems encountered in the mobile application. Before fixing, developers need to reproduce the crash, which is an extremely time-consuming and tedious task. Existing studies conducted the automatic crash reproduction with the natural language described reproducing steps. Yet we find a non-neglectable portion of crash reports only contain the stack trace when the crash occurs. Such stack-trace-only crashes merely reveal the last GUI page when the crash occurs, and lack step-by-step guidance. Developers tend to spend more effort in understanding the problem and reproducing the crash, and existing techniques cannot work on this, thus calling for a greater need for automatic support. This paper proposes an approach named CrashTranslator to automatically reproduce mobile application crashes directly from the stack trace. It accomplishes this by leveraging a pre-trained Large Language Model to predict the exploration steps for triggering the crash, and designing a reinforcement learning based technique to mitigate the inaccurate prediction and guide the search holistically. We evaluate CrashTranslator on 75 crash reports involving 58 popular Android apps, and it successfully reproduces 61.3% of the crashes, outperforming the state-of-the-art baselines by 109% to 206%. Besides, the average reproducing time is 68.7 seconds, out-performing the baselines by 302% to 1611%. We also evaluate the usefulness of CrashTranslator with promising results.","2024-04","2025-11-25 22:39:40","2025-11-25 22:39:40","","190-202","","","","","","","","","","","","","","","","","","","","ISSN: 1558-1225","","","","Optimization; Computer bugs; Mobile applications; Reinforcement learning; Task analysis; Computer crashes; Software maintenance; Bug reproduction; Mobile application testing; Stack trace","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
